name,smiles,tanimoto_combo_legacy,tanimoto_combination,tanimoto_shape,tanimoto_color,overlap_volume,overlap_color,self_overlap_volume_query,self_overlap_volume_fit,self_overlap_color_query,self_overlap_color_fit,RefTversky_volume,RefTversky_color,FitTversky_volume,FitTversky_color,RefTverskyCombo,FitTverskyCombo
CHEMBL1555362,FC(F)(F)c1cc(-c2ccco2)nc(NCc2ccc(Cl)cc2)n1,1.3753266,0.6876633,0.7676579,0.6076687,984.4549,31.607216,1134.4746,1132.3938,42.087975,41.533134,0.868,0.751,0.869,0.761,1.619,1.63
CHEMBL4755624,Clc1ccc(SSc2nccs2)cc1Cl,1.3748858,0.6874429,0.67659146,0.69829434,705.6984,29.648895,1134.4746,614.24396,42.087975,30.019943,0.637,0.715,1.102,0.968,1.351,2.07
CHEMBL4077077,CN1CCN(c2nc(N)nc(Cc3ccccc3Cl)n2)CC1,1.3747435,0.68737173,0.81607634,0.55866706,964.5168,30.223076,1134.4746,1011.93744,42.087975,42.233654,0.855,0.718,0.947,0.716,1.573,1.663
CHEMBL2270225,Cc1nc(C)nc(NCc2ccc(Cl)cc2)n1,1.3744831,0.68724155,0.7307669,0.6437162,803.53357,31.60351,1134.4746,768.6348,42.087975,38.61094,0.72,0.754,1.021,0.815,1.474,1.836
CHEMBL1085781,c1ccc(CNc2ccnc(N3CCOCC3)n2)cc1,1.3744743,0.68723714,0.8059709,0.5685034,920.1797,28.356764,1134.4746,927.40845,42.087975,36.148468,0.819,0.679,0.981,0.778,1.497,1.759
CHEMBL5281192,N#Cc1ccc(Oc2nc(Cl)cc(Nc3cc[nH]n3)n2)cc1,1.3740525,0.68702626,0.80284446,0.5712081,969.16064,30.996054,1134.4746,1041.8447,42.087975,43.17211,0.858,0.736,0.926,0.719,1.593,1.645
CHEMBL1366209,Cc1nn(Cc2ccc(Cl)cc2Cl)c(C)c1NC(=O)c1nn(C)cc1Cl,1.3734407,0.6867204,0.7136907,0.6597501,971.06366,33.364407,1134.4746,1197.2117,42.087975,41.84771,0.854,0.793,0.813,0.797,1.647,1.61
CHEMBL2271287,Cc1nc(N(C=O)Cc2ccccc2)nc(C(F)(F)F)n1,1.3733287,0.68666434,0.7035122,0.6698165,876.6232,31.647167,1134.4746,988.2156,42.087975,36.80671,0.778,0.757,0.881,0.854,1.534,1.734
CHEMBL2270224,Cc1nc(C)nc(NCc2ccc(Br)cc2)n1,1.373158,0.686579,0.72995657,0.6432014,801.40607,31.588123,1134.4746,764.81323,42.087975,38.61093,0.718,0.754,1.023,0.814,1.472,1.838
CHEMBL161574,c1ccc(Cn2nnc3c(NC4CCCC4)ncnc32)cc1,1.3717703,0.68588513,0.8161236,0.55564666,980.4384,33.762028,1134.4746,1047.2996,42.087975,52.435738,0.868,0.792,0.932,0.65,1.66,1.583
CHEMBL164839,Cc1coc(-c2nn(Cc3ccccc3F)c3ncccc23)n1,1.3715978,0.6857989,0.75269264,0.61890507,966.05273,32.86419,1134.4746,1115.0405,42.087975,43.876743,0.852,0.779,0.866,0.751,1.631,1.616
CHEMBL5175172,Cc1cc(Nc2nc(NCc3ccc(C#N)cc3)nc3[nH]ncc23)n[nH]1,1.3714113,0.68570566,0.84212315,0.5292882,1089.8329,36.12378,1134.4746,1249.5073,42.087975,62.28555,0.956,0.838,0.876,0.59,1.794,1.466
CHEMBL3262250,CC(C)Nc1nc(NCc2ccccc2)nc2ccccc12,1.3713439,0.6856719,0.75478756,0.6165563,927.20984,37.87535,1134.4746,1021.1733,42.087975,57.217854,0.821,0.884,0.903,0.671,1.705,1.574
CHEMBL3190627,CCOC(=O)c1s/c(=N\C(=O)c2ccc(C)c(C)c2)n(C)c1C,1.3710496,0.6855248,0.82536614,0.54568356,979.9746,30.958189,1134.4746,1032.821,42.087975,45.603073,0.868,0.733,0.944,0.681,1.6,1.626
CHEMBL5411345,CC(C)(C)C(=O)n1nc(-c2ncccn2)cc1NCc1ccc(F)cc1,1.3701236,0.6850618,0.8035717,0.56655186,1051.8638,33.59118,1134.4746,1226.3748,42.087975,50.793774,0.923,0.79,0.861,0.667,1.713,1.528
CHEMBL33022,CSc1c(Cl)nc(NCc2ccccc2)nc1N1CCN(C)CC1,1.369881,0.6849405,0.75395,0.61593103,949.93726,31.349556,1134.4746,1075.4099,42.087975,40.159412,0.84,0.747,0.881,0.779,1.586,1.66
CHEMBL164996,Nc1ccnc(-c2nn(Cc3ccccc3F)c3ncccc23)n1,1.3697677,0.68488383,0.7832102,0.5865575,1011.98486,33.406277,1134.4746,1169.6089,42.087975,48.27142,0.891,0.788,0.867,0.697,1.679,1.563
CHEMBL164598,OCc1ccnc(-c2nn(Cc3ccccc3F)c3ncccc23)n1,1.3697467,0.68487334,0.77388257,0.5958641,1021.4734,34.440117,1134.4746,1206.9321,42.087975,50.15075,0.898,0.811,0.849,0.692,1.708,1.541
CHEMBL3091537,Cn1c(N2CCO[C@@H](c3ccc(C#N)cc3)C2)nc(-c2ccncn2)cc1=O,1.3689623,0.68448114,0.77613467,0.5928276,1079.689,31.37109,1134.4746,1336.3247,42.087975,42.200844,0.943,0.745,0.814,0.743,1.689,1.558
CHEMBL29938,Fc1cccc(Nc2nc(Cl)nc3c2ncn3Cc2ccccc2)c1,1.368489,0.6842445,0.7980879,0.57040113,1033.4039,34.89951,1134.4746,1193.779,42.087975,53.99569,0.909,0.818,0.868,0.654,1.726,1.521
CHEMBL4786270,Nc1nc(-c2ccccn2)nn1C(=O)Cc1ccccc1I,1.3684158,0.6842079,0.7843546,0.58406115,953.0526,34.331333,1134.4746,1033.6569,42.087975,51.023735,0.844,0.807,0.918,0.679,1.651,1.596
CHEMBL4874424,CCc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3cccc(OC)c23)n[nH]1,1.3678901,0.68394506,0.7605908,0.6072993,1080.4069,41.207905,1134.4746,1366.416,42.087975,66.97429,0.943,0.951,0.797,0.627,1.894,1.424
CHEMBL164576,Fc1ccccc1Cn1nc(-c2ccccn2)c2cccnc21,1.3668039,0.68340194,0.7984907,0.56831324,998.3845,33.7351,1134.4746,1114.2495,42.087975,51.00717,0.881,0.793,0.895,0.667,1.674,1.562
CHEMBL399094,N#Cc1nc(NC2CCCCC2)c2ncn(Cc3ccccc3)c2n1,1.3667145,0.68335724,0.8140591,0.5526554,1038.0271,34.226006,1134.4746,1178.6775,42.087975,54.06813,0.913,0.802,0.882,0.64,1.715,1.522
CHEMBL3262256,c1ccc(CNc2nc(Nc3ccccc3)c3ccccc3n2)cc1,1.3662547,0.68312734,0.7678683,0.5983864,1007.7301,42.63907,1134.4746,1185.6292,42.087975,71.80784,0.886,0.979,0.852,0.606,1.865,1.458
CHEMBL2089096,O=c1ncn(Cc2ccccc2)c2nc(N3CCOCC3)sc12,1.3659241,0.68296206,0.7894114,0.5765127,977.9432,29.486067,1134.4746,1082.2942,42.087975,38.543655,0.864,0.704,0.901,0.762,1.568,1.663
CHEMBL3093057,c1ccc(CNc2nnc(-c3nc4ccncc4s3)o2)cc1,1.3658864,0.6829432,0.761356,0.60453045,943.2212,33.144306,1134.4746,1047.6167,42.087975,45.88286,0.835,0.784,0.897,0.725,1.619,1.622
CHEMBL230347,N#Cc1cnn2c(Nc3ccccc3)nc(NCc3ccc(Cl)cc3)nc12,1.3658253,0.68291265,0.7710881,0.5947372,1052.9338,37.798058,1134.4746,1283.9761,42.087975,59.264305,0.922,0.88,0.825,0.647,1.802,1.472
CHEMBL1825031,N#Cc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,1.3654549,0.68272746,0.78258175,0.58287317,947.9549,34.76418,1134.4746,1024.7976,42.087975,52.318996,0.84,0.816,0.92,0.671,1.656,1.591
CHEMBL5187941,Cc1cc(Nc2nc(NCc3ccc(Br)cc3)nc3[nH]ncc23)n[nH]1,1.3653159,0.68265796,0.836589,0.5287269,1058.8883,36.098583,1134.4746,1190.1348,42.087975,62.28515,0.931,0.838,0.892,0.589,1.769,1.481
CHEMBL5171469,Cc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3[nH]ncc23)n[nH]1,1.3651228,0.6825614,0.83687085,0.528252,1060.8236,36.077366,1134.4746,1193.9563,42.087975,62.285137,0.933,0.837,0.891,0.589,1.77,1.479
CHEMBL4784677,Cc1cc(N[C@H]2Cc3ccc(Cl)cc3C2)n2nc(C(C)(F)F)nc2n1,1.364651,0.6823255,0.82802093,0.53663003,1055.1327,32.351784,1134.4746,1194.9407,42.087975,50.55075,0.928,0.761,0.885,0.645,1.689,1.531
CHEMBL1824493,Clc1ccc(CNc2ccnc(NCc3ccc(Cl)cc3)n2)cc1,1.3643265,0.68216324,0.7848162,0.5795103,978.29297,37.550076,1134.4746,1090.3433,42.087975,60.258327,0.864,0.873,0.895,0.633,1.737,1.528
CHEMBL2271284,CCCc1nc(C)nc(N(C=O)Cc2ccc(Cl)cc2)n1,1.3642739,0.68213695,0.7899294,0.5743445,918.91895,31.798283,1134.4746,947.7369,42.087975,45.074783,0.817,0.753,0.96,0.708,1.57,1.668
CHEMBL3922171,Cc1cccc(CNc2nc(C#N)nc(NC3CCCCC3)n2)c1,1.3639507,0.68197536,0.79042685,0.57352394,984.6988,35.668827,1134.4746,1096.0051,42.087975,55.77325,0.869,0.834,0.897,0.647,1.703,1.544
CHEMBL2158431,N#Cc1nc(NCc2ccccc2)cc(N2CCOCC2)n1,1.3638937,0.6819469,0.8222923,0.5416015,972.1077,27.485256,1134.4746,1019.8254,42.087975,36.1454,0.861,0.658,0.948,0.754,1.519,1.702
CHEMBL4872426,CCc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3cccc(C)c23)n[nH]1,1.363823,0.6819115,0.7879921,0.57583094,1081.0333,42.35892,1134.4746,1318.4421,42.087975,73.83233,0.945,0.97,0.826,0.586,1.915,1.412
CHEMBL4756700,Cc1cc(N[C@H]2Cc3ccc(Br)cc3C2)n2nc(C(C)(F)F)nc2n1,1.3637445,0.68187225,0.8272574,0.53648716,1052.844,32.34618,1134.4746,1191.0615,42.087975,50.550755,0.926,0.761,0.886,0.645,1.687,1.531
CHEMBL1163573,COc1ccc(CN(C)c2cc(-c3ccco3)nc(Cl)n2)cc1,1.3636746,0.6818373,0.8359013,0.5277733,1004.5279,27.023483,1134.4746,1071.7834,42.087975,36.13833,0.888,0.647,0.935,0.742,1.535,1.676
CHEMBL1545435,COc1cnc(-c2ccccn2)nc1Sc1ccccc1Cl,1.3636208,0.6818104,0.76807785,0.59554285,932.47144,32.65022,1134.4746,1012.0292,42.087975,45.386543,0.826,0.773,0.916,0.722,1.599,1.638
CHEMBL4059612,Cc1nc2c(N3CCOCC3)ncnc2n1Cc1ccc(Br)cc1,1.3630996,0.6815498,0.8147024,0.54839724,1018.16156,29.265266,1134.4746,1133.4214,42.087975,40.542385,0.898,0.697,0.898,0.72,1.594,1.619
CHEMBL2089103,O=c1ncn(Cc2cccc(Cl)c2Cl)c2nc(N3CCOCC3)sc12,1.3629911,0.68149555,0.7865924,0.5763987,1008.945,29.482365,1134.4746,1157.1487,42.087975,38.54365,0.888,0.703,0.873,0.761,1.592,1.634
CHEMBL2271641,CCNc1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1,1.3621786,0.6810893,0.7541632,0.6080153,855.6254,31.328442,1134.4746,855.687,42.087975,40.766212,0.764,0.746,0.984,0.767,1.509,1.751
CHEMBL26199,Clc1nc(Nc2ccc(Br)cc2)c2ncn(Cc3ccccc3)c2n1,1.3621666,0.6810833,0.78996307,0.5722035,1019.1997,36.154045,1134.4746,1174.9116,42.087975,57.249966,0.897,0.844,0.869,0.64,1.741,1.509
CHEMBL4127849,Clc1ccc(SSc2nccs2)cc1,1.3610121,0.68050605,0.65932363,0.70168847,680.0797,29.73353,1134.4746,577.08594,42.087975,30.019814,0.615,0.717,1.124,0.971,1.331,2.095
CHEMBL464800,Clc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)cc1,1.3608915,0.68044573,0.7938856,0.5670059,1011.0851,36.117165,1134.4746,1150.2009,42.087975,57.727234,0.891,0.842,0.88,0.634,1.733,1.514
CHEMBL4214299,CC(=O)N1CCN(Cc2cccc(C)c2)c2ccccc21,1.36074,0.68037,0.7882032,0.5725367,930.1511,32.269554,1134.4746,975.76697,42.087975,46.543995,0.826,0.763,0.946,0.697,1.588,1.642
CHEMBL168925,CCOC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,1.3606026,0.6803013,0.7432102,0.61739236,919.1955,32.82442,1134.4746,1021.5117,42.087975,43.902668,0.814,0.778,0.895,0.749,1.593,1.644
CHEMBL92450,Cc1ccccc1Nc1nc(NCc2ccccc2)nc2ccccc12,1.360167,0.6800835,0.78295356,0.5772134,1038.2656,42.9442,1134.4746,1229.8794,42.087975,75.255394,0.911,0.982,0.847,0.584,1.893,1.431
CHEMBL4129122,Brc1ccc(SSc2nccs2)cc1,1.3601104,0.6800552,0.65917593,0.70093447,678.4438,29.714746,1134.4746,573.1995,42.087975,30.019814,0.613,0.716,1.128,0.97,1.329,2.099
CHEMBL3985608,FCc1ccc(CNc2ncccn2)cc1,1.3597083,0.67985415,0.6858828,0.67382544,758.8768,31.493656,1134.4746,730.82544,42.087975,36.14428,0.681,0.754,1.01,0.864,1.435,1.875
CHEMBL1371684,Cc1ccc(CSc2nc(O)c3c(n2)CCC3)cc1,1.359013,0.6795065,0.69621325,0.6627997,820.7871,38.2723,1134.4746,865.2431,42.087975,53.92771,0.732,0.897,0.934,0.718,1.629,1.652
CHEMBL3741711,Brc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,1.3590107,0.67950535,0.7754908,0.5835199,917.06464,34.788555,1134.4746,965.1504,42.087975,52.319035,0.814,0.817,0.942,0.671,1.631,1.613
CHEMBL2324499,Fc1ccccc1Cn1nc(-c2noc(=S)[nH]2)c2cccnc21,1.3587251,0.67936254,0.77227676,0.58644825,981.8395,32.703915,1134.4746,1118.7219,42.087975,46.382015,0.866,0.773,0.877,0.708,1.639,1.585
CHEMBL3672830,Cn1c(OCC(=O)c2ccccc2)nc(-c2ccncn2)cc1=O,1.35832,0.67916,0.76829475,0.5900253,990.6585,32.172123,1134.4746,1145.6089,42.087975,44.610836,0.873,0.762,0.865,0.723,1.635,1.588
CHEMBL594729,CN1CCN(c2ncnc3c2nnn3Cc2ccc(Cl)cc2)CC1,1.3582506,0.6791253,0.83363813,0.5246124,1031.418,28.989943,1134.4746,1134.1924,42.087975,42.1617,0.909,0.689,0.909,0.688,1.598,1.597
CHEMBL4747571,Clc1ccc(SSc2nccs2)c(Cl)c1,1.3581393,0.67906964,0.65551054,0.7026288,693.9909,29.756931,1134.4746,618.2193,42.087975,30.019814,0.626,0.717,1.078,0.972,1.343,2.049
CHEMBL1770967,CN1CCN(c2cc(N)nc(NCc3ccccc3)c2)CC1,1.3580427,0.67902136,0.81412053,0.5439221,961.54034,28.949312,1134.4746,1008.1443,42.087975,40.084606,0.852,0.689,0.948,0.72,1.542,1.668
CHEMBL316549,Cc1c(Sc2ccc(Cl)cc2)c(=O)on1C(=O)N1CCCCC1,1.3579394,0.6789697,0.8182243,0.53971505,983.37476,30.442242,1134.4746,1050.7402,42.087975,44.758553,0.87,0.721,0.932,0.682,1.591,1.614
CHEMBL55791,CCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,1.3574778,0.6787389,0.7694125,0.58806527,927.85583,34.972607,1134.4746,999.3089,42.087975,52.355255,0.823,0.821,0.922,0.675,1.644,1.597
CHEMBL554816,CCC/N=c1\ccn(Cc2ccccc2)c2cc(Cl)ccc12,1.3574778,0.6787389,0.7694125,0.58806527,927.85583,34.972607,1134.4746,999.3089,42.087975,52.355255,0.823,0.821,0.922,0.675,1.644,1.597
CHEMBL609289,CN1CCN(c2cc(NCc3ccc(C#N)cc3)nc(N)n2)CC1,1.3569725,0.6784862,0.857106,0.4998665,1034.381,27.385464,1134.4746,1106.7361,42.087975,40.08305,0.913,0.652,0.933,0.682,1.565,1.615
CHEMBL60161,CN(C)c1nc(Cl)nc2c1ncn2Cc1ccc(Cl)c(Cl)c1,1.3568896,0.6784448,0.7800906,0.57679904,942.3709,28.780987,1134.4746,1015.92395,42.087975,36.590782,0.835,0.688,0.922,0.781,1.523,1.703
CHEMBL4218053,CC(=O)N1CCN(Cc2ccccc2)c2ccccc21,1.3568125,0.67840624,0.770315,0.58649755,899.3762,31.421175,1134.4746,932.44507,42.087975,42.907467,0.8,0.746,0.954,0.733,1.546,1.687
CHEMBL3935077,CN(Cc1ccccc1Cl)c1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1,1.3567765,0.67838824,0.7462793,0.6104971,998.5231,37.13304,1134.4746,1202.0503,42.087975,55.86934,0.878,0.868,0.833,0.673,1.746,1.506
CHEMBL248489,C=Cc1nc(-c2ccco2)c2ncn(Cc3ccc(OC)cc3)c2n1,1.3564348,0.6782174,0.7881759,0.568259,1032.469,31.958448,1134.4746,1207.9419,42.087975,46.109707,0.907,0.756,0.857,0.696,1.663,1.553
CHEMBL158572,c1ccc(Cn2nnc3c(NC4CCCCC4)ncnc32)cc1,1.3563178,0.6781589,0.81369805,0.54261976,996.0274,34.397728,1134.4746,1085.6277,42.087975,55.701706,0.88,0.804,0.915,0.625,1.684,1.541
CHEMBL593129,Cc1cc(N(C)C2CCCCC2)nc(N[C@@H](C)c2ccccc2)n1,1.3560054,0.6780027,0.7509038,0.6051017,954.92487,36.216682,1134.4746,1092.1509,42.087975,53.980934,0.843,0.849,0.873,0.678,1.692,1.551
CHEMBL570890,Nc1nn2cccnc2c1-c1cc(NCc2ccccc2)ncn1,1.355762,0.677881,0.76116943,0.5945925,990.4604,33.815804,1134.4746,1157.221,42.087975,48.60006,0.872,0.797,0.857,0.7,1.669,1.557
CHEMBL1824491,c1ccc(CNc2ccnc(NCc3ccccc3)n2)cc1,1.3554108,0.6777054,0.7730333,0.58237755,938.805,37.667492,1134.4746,1018.7734,42.087975,60.258343,0.832,0.876,0.916,0.635,1.708,1.551
CHEMBL283490,Clc1nc(Nc2cccc(Br)c2)c2ncn(Cc3ccccc3)c2n1,1.3553023,0.67765117,0.7942287,0.5610736,1023.50055,35.703457,1134.4746,1177.6982,42.087975,57.249653,0.9,0.833,0.871,0.632,1.734,1.503
CHEMBL595215,CN1CCN(c2cc(NCc3ccc(Cl)c(Cl)c3)nc(N)n2)CC1,1.3551974,0.6775987,0.8538018,0.5013957,1023.6975,27.44116,1134.4746,1088.2102,42.087975,40.082733,0.904,0.654,0.939,0.683,1.558,1.622
CHEMBL4174680,Cc1nc2c(N3CCNCC3)ccnc2n1Cc1ccccc1,1.35512,0.67756,0.7814679,0.573652,978.51495,30.759357,1134.4746,1096.1902,42.087975,42.291622,0.864,0.731,0.891,0.727,1.595,1.619
CHEMBL125249,Nc1nc(N[C@@H]2Cc3ccc(F)cc3C2)nc(N2CCCCC2)n1,1.3549476,0.6774738,0.8435203,0.5114273,1036.7623,30.901283,1134.4746,1131.3777,42.087975,49.23496,0.914,0.728,0.916,0.632,1.642,1.548
CHEMBL3446863,Cc1ccccc1CN1CCC[C@H]1c1cccc(Nc2nccs2)n1,1.3546805,0.67734027,0.8039439,0.5507366,1020.6759,35.492157,1134.4746,1155.7874,42.087975,57.849064,0.899,0.828,0.884,0.622,1.727,1.506
CHEMBL2180935,Cn1cc2c(nc(NCc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,1.3546487,0.67732435,0.7674016,0.58724713,1065.6095,34.26993,1134.4746,1319.7292,42.087975,50.538876,0.932,0.806,0.813,0.684,1.738,1.497
CHEMBL2089100,O=c1ncn(Cc2ccccc2Cl)c2nc(N3CCOCC3)sc12,1.3545655,0.67728275,0.7780731,0.5764924,986.40326,29.48541,1134.4746,1119.6802,42.087975,38.54366,0.87,0.704,0.88,0.761,1.574,1.642
CHEMBL3672834,Cn1c(OCC(=O)c2ccc(Br)cc2)nc(-c2ccncn2)cc1=O,1.3543185,0.67715925,0.7620001,0.5923184,1000.0294,32.250652,1134.4746,1177.9292,42.087975,44.610844,0.88,0.764,0.851,0.725,1.644,1.576
CHEMBL417146,COc1c(Cl)nc(NCc2ccccc2)nc1N1CCN(C)CC1,1.3542833,0.67714167,0.7725774,0.5817059,973.69293,29.499168,1134.4746,1099.5359,42.087975,38.122677,0.86,0.704,0.884,0.77,1.564,1.654
CHEMBL4643304,CCOC(=O)c1s/c(=N\C(=O)c2cccc(Cl)c2)oc1C,1.3540272,0.6770136,0.7794414,0.57458574,908.9099,29.340351,1134.4746,940.5394,42.087975,38.315865,0.808,0.7,0.957,0.762,1.508,1.719
CHEMBL1483746,Cc1ccc(Sc2cc(C)nc(-c3ccccn3)n2)cc1,1.3533678,0.6766839,0.7966304,0.5567374,931.358,33.34206,1134.4746,966.0051,42.087975,51.142384,0.827,0.784,0.956,0.658,1.611,1.614
CHEMBL4637195,CCOC(=O)c1s/c(=N\C(=O)c2cccc(Br)c2)oc1C,1.3531479,0.67657393,0.77853674,0.5746111,906.60016,29.341175,1134.4746,936.618,42.087975,38.31587,0.806,0.7,0.958,0.762,1.506,1.72
CHEMBL90827,O=C(Cc1ccccc1)Nc1cccnc1C(=O)Nc1nccs1,1.3530502,0.6765251,0.75587755,0.59717274,967.58856,34.76065,1134.4746,1113.2004,42.087975,50.88138,0.854,0.817,0.868,0.689,1.671,1.557
CHEMBL1492289,Cc1ccnc(NC(=O)c2ccccc2NC(=O)c2ccc(Cl)cc2Cl)c1,1.3530477,0.67652386,0.7283862,0.6246615,1004.69275,42.103317,1134.4746,1249.5588,42.087975,67.41715,0.881,0.971,0.808,0.636,1.852,1.444
CHEMBL205032,FC(F)(F)c1ccc(Sc2ccnc(-c3ccccn3)n2)cc1,1.3530347,0.67651737,0.79356825,0.5594664,977.2191,31.38074,1134.4746,1074.1687,42.087975,45.38324,0.864,0.743,0.907,0.694,1.606,1.601
CHEMBL594022,CN1CCN(c2cc(NCc3ccc(Cl)cc3)nc(N)n2)CC1,1.35297,0.676485,0.8534477,0.4995223,1006.384,27.372787,1134.4746,1051.1077,42.087975,40.082737,0.89,0.652,0.954,0.681,1.542,1.635
CHEMBL72589,Cc1ccc(Cn2cnc3c(N(C)C)nc(C)nc32)cc1,1.3522885,0.67614424,0.75970334,0.59258515,918.2595,31.356272,1134.4746,992.4929,42.087975,42.18267,0.815,0.745,0.919,0.743,1.559,1.662
CHEMBL464034,Nc1cccc(Nc2ncnc3c2ncn3Cc2cccc(Cl)c2)c1,1.3522661,0.67613304,0.77841127,0.5738548,1017.56256,35.03338,1134.4746,1190.3179,42.087975,53.994606,0.895,0.821,0.857,0.656,1.716,1.513
CHEMBL3431340,O=C(Cc1ccccc1)Nc1ccccc1C(=O)Nc1nccs1,1.3519775,0.67598873,0.7608461,0.5911314,968.53644,38.005157,1134.4746,1107.0347,42.087975,60.209423,0.855,0.884,0.874,0.641,1.739,1.515
CHEMBL5093757,C[C@H](Nc1ncnc2[nH]c(C3CC3)nc12)c1ccccc1,1.3517342,0.6758671,0.80917555,0.5425586,952.4646,34.82072,1134.4746,995.0704,42.087975,56.91148,0.845,0.813,0.951,0.62,1.658,1.57
CHEMBL3740172,CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,1.3516808,0.6758404,0.7792703,0.5724104,928.7499,31.96011,1134.4746,986.09515,42.087975,45.70639,0.824,0.756,0.935,0.702,1.58,1.637
CHEMBL252359,CC[C@H](C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1,1.3516228,0.6758114,0.80444235,0.54718053,1002.6986,32.7008,1134.4746,1114.6758,42.087975,50.37519,0.885,0.769,0.899,0.655,1.654,1.553
CHEMBL1084808,CN1CCN(c2nccc(NCc3ccccc3)n2)CC1,1.351534,0.675767,0.8162851,0.53524894,944.93823,27.962376,1134.4746,968.07184,42.087975,38.116215,0.839,0.668,0.968,0.73,1.507,1.698
CHEMBL1957853,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(Cl)c(Cl)c3)ccn12,1.3514502,0.6757251,0.7942738,0.5571764,1021.7117,28.77421,1134.4746,1173.584,42.087975,38.329136,0.899,0.687,0.872,0.747,1.586,1.619
CHEMBL5190548,Cc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3c2cnn3C(C)C)n[nH]1,1.3514132,0.6757066,0.7555819,0.5958314,1059.0892,37.55725,1134.4746,1326.3015,42.087975,58.502632,0.926,0.875,0.804,0.651,1.801,1.455
CHEMBL3211620,CCOC(=O)c1s/c(=N\C(=O)c2ccccc2)n(C)c1C,1.351404,0.675702,0.77929634,0.5721076,911.0828,29.261059,1134.4746,945.71783,42.087975,38.31916,0.81,0.698,0.954,0.76,1.508,1.714
CHEMBL3287221,Cc1nc(N(C)c2ccccc2)c2[nH]cc(Cc3ccccc3)c2n1,1.3513684,0.6756842,0.80758065,0.54378784,1039.4889,36.80555,1134.4746,1192.1785,42.087975,62.40123,0.914,0.854,0.874,0.6,1.768,1.474
CHEMBL207744,Cc1cc(Sc2ccc(Cl)cc2)nc(-c2ccccn2)n1,1.3512506,0.6756253,0.79833555,0.55291516,929.53577,31.906889,1134.4746,959.4033,42.087975,47.52558,0.826,0.753,0.96,0.675,1.579,1.635
CHEMBL1398617,CCNc1nc(CSc2ccccc2)nc2sc(C)c(C)c12,1.3512349,0.67561746,0.7428033,0.6084317,902.0775,36.62284,1134.4746,982.02606,42.087975,54.727066,0.801,0.857,0.912,0.677,1.658,1.589
CHEMBL207703,Cc1cc(C#N)cc(OCc2cccc(Cl)c2)n1,1.35112,0.67556,0.7295731,0.62154686,823.2513,32.05162,1134.4746,817.1779,42.087975,41.531155,0.736,0.762,0.988,0.771,1.498,1.759
CHEMBL355604,Fc1ccccc1Cn1nc(-c2ccco2)c2cccnc21,1.3508761,0.67543805,0.77107406,0.5798021,958.98065,32.080368,1134.4746,1068.2007,42.087975,45.32225,0.848,0.759,0.895,0.71,1.607,1.605
CHEMBL119143,CN(C)NC(=O)Nc1csc(Cc2c(Cl)cccc2Cl)n1,1.3506455,0.6753228,0.72970307,0.6209424,869.5968,31.40665,1134.4746,926.8355,42.087975,39.897682,0.774,0.748,0.928,0.785,1.522,1.713
CHEMBL5439272,Cc1ccc(Cc2nnc(Nc3ccccc3)[nH]c2=O)cc1,1.3505598,0.6752799,0.8043805,0.54617935,964.8222,38.208187,1134.4746,1029.8077,42.087975,66.07559,0.854,0.883,0.932,0.589,1.737,1.521
CHEMBL5189091,Cc1cc(Nc2nc(NCc3ccc(OC(F)(F)F)cc3)nc3ccccc23)n[nH]1,1.3499362,0.6749681,0.7653427,0.58459353,1117.8278,39.01707,1134.4746,1443.9116,42.087975,63.67132,0.972,0.904,0.783,0.623,1.876,1.406
CHEMBL1602103,Cc1cc(NC(=O)CSc2nc3ccccc3s2)no1,1.3499179,0.67495894,0.7027566,0.6471613,843.30035,31.109177,1134.4746,908.8149,42.087975,37.091408,0.751,0.744,0.917,0.833,1.494,1.75
CHEMBL4176351,CC(=O)Nc1ccc(O[C@@H](C)c2ccccc2)c(Cl)c1,1.3498316,0.6749158,0.76193744,0.5878942,880.08716,33.208538,1134.4746,900.67737,42.087975,47.607834,0.784,0.784,0.965,0.702,1.568,1.666
CHEMBL1956471,CCOc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1,1.3495057,0.67475283,0.7767989,0.5727068,927.3693,29.904556,1134.4746,986.72925,42.087975,40.032757,0.823,0.712,0.933,0.745,1.535,1.678
CHEMBL2089105,Cc1c(Cl)cccc1Cn1cnc(=O)c2sc(N3CCOCC3)nc21,1.3494447,0.6747224,0.7857358,0.56370896,1011.5232,30.37341,1134.4746,1164.4065,42.087975,42.1668,0.89,0.722,0.87,0.72,1.612,1.59
